Date,Open,High,Low,Close,Volume,Net Turnover,Market Cap
2016-06-27,586.03,591.6,580.0,583.1,5583778,3268027.39,267869.69
2016-06-28,581.4,586.25,577.55,579.58,7655908,4444585.98,266250.34
2016-06-29,584.5,589.95,580.1,588.43,5459103,3192594.43,270315.94
2016-06-30,590.25,592.25,583.98,585.4,9346224,5484981.76,268926.28
2016-07-01,590.0,590.0,585.05,586.2,3991912,2344042.75,269293.78
2016-07-04,588.1,597.3,588.1,591.98,5381276,3191792.38,271946.75
2016-07-05,592.5,593.75,585.53,587.73,3596385,2116083.97,269994.38
2016-07-07,584.35,585.5,577.5,578.63,5954825,3453631.74,265813.91
2016-07-08,581.5,583.5,576.75,579.1,5551648,3223521.02,266032.13
2016-07-11,583.7,589.35,580.0,587.53,6668825,3900242.69,269902.47
2016-07-12,590.0,590.18,584.0,588.28,6197315,3638403.58,270247.03
2016-07-13,590.0,597.9,587.6,596.9,5275420,3128727.3,274209.25
2016-07-14,597.5,598.03,582.0,588.13,7413265,4372440.06,270178.13
2016-07-15,594.75,594.95,526.0,536.28,61483554,33366591.49,246358.8
2016-07-18,538.63,542.45,527.58,540.98,14332692,7682361.86,248517.94
2016-07-19,544.3,545.0,537.05,543.48,10404548,5632801.79,249666.41
2016-07-20,535.0,544.95,535.0,541.55,9822896,5313369.6,248782.08
2016-07-21,539.5,543.6,537.8,539.95,8668002,4679193.6,248047.05
2016-07-22,535.0,539.95,533.35,536.23,9386451,5024244.74,246335.83
2016-07-25,531.5,541.63,531.5,540.43,8469474,4554802.18,248265.27
2016-07-26,535.18,544.95,535.18,544.35,7189610,3902694.91,250068.38
2016-07-27,542.35,548.25,539.28,542.68,7431751,4032229.63,249298.89
2016-07-28,542.7,543.48,537.03,538.75,11258562,6071912.45,247495.8
2016-07-29,536.3,538.38,533.25,536.93,8156708,4376688.13,246657.41
2016-08-01,535.75,543.93,534.18,542.63,9096578,4903963.65,249275.92
2016-08-02,539.95,542.5,537.5,541.9,6822502,3683561.73,248942.86
2016-08-03,542.83,543.25,535.15,542.45,7213460,3891373.57,249195.53
2016-08-04,543.2,543.45,535.03,535.9,4237278,2277331.46,246186.53
2016-08-05,536.0,536.73,530.0,534.0,5609968,2992534.27,245313.69
2016-08-08,534.5,540.5,531.28,539.35,4643064,2495374.59,247771.42
2016-08-09,538.5,542.25,535.75,541.7,7192664,3883365.63,248850.98
2016-08-10,538.0,543.95,537.6,541.18,5576402,3013968.13,248609.81
2016-08-11,540.85,547.5,537.63,538.68,5038505,2724634.11,247461.33
2016-08-12,537.53,539.4,530.0,531.28,7449858,3983911.42,244061.86
2016-08-16,521.0,529.03,514.0,525.9,16429408,8598374.4,241592.64
2016-08-17,524.98,526.33,515.25,516.65,6599316,3424334.85,237343.3
2016-08-18,518.25,519.55,510.75,511.7,8434000,4338343.42,235069.31
2016-08-19,515.0,519.5,509.23,510.65,5686016,2919222.27,234586.95
2016-08-22,509.0,515.0,504.55,507.73,10253417,5200200.7,233243.25
2016-08-23,510.05,521.0,510.05,519.83,7406067,3828422.66,238801.84
2016-08-24,523.5,531.03,523.5,528.7,6129966,3236633.86,242878.94
2016-08-25,527.5,528.8,516.05,518.08,4796516,2497389.82,237997.92
2016-08-26,518.0,523.0,508.53,510.13,6880987,3536957.18,234345.78
2016-08-29,508.8,515.0,505.5,511.4,5220282,2658142.46,234931.5
2016-08-30,516.23,522.5,512.5,520.2,4375438,2264785.41,238974.13
2016-08-31,518.55,522.88,513.9,517.93,11139706,5777732.61,237929.02
2016-09-01,519.0,520.23,516.0,518.78,2877798,1491112.7,238319.48
2016-09-02,519.53,520.0,513.1,515.93,3332560,1720872.58,237010.23
2016-09-06,519.13,524.45,517.8,522.5,8215044,4291968.51,240030.72
2016-09-07,524.0,529.5,522.0,527.18,7425400,3909393.15,242178.36
2016-09-08,522.5,522.5,512.0,518.83,9092686,4698542.59,238342.45
2016-09-09,518.5,520.5,513.28,517.75,5053438,2612344.06,237848.63
2016-09-12,512.63,529.0,512.63,527.0,6203096,3265470.72,242097.97
2016-09-14,526.98,528.9,520.33,522.8,5152418,2709659.14,240168.53
2016-09-15,522.8,523.4,517.68,521.1,4701722,2442780.93,239387.56
2016-09-16,524.5,532.25,519.05,530.08,9949290,5247899.65,243510.59
2016-09-19,523.0,534.45,520.68,530.6,5809154,3083488.77,243751.77
2016-09-20,526.65,528.58,522.88,525.08,4213964,2210615.55,241213.64
2016-09-21,527.0,530.63,525.53,527.88,4231492,2235039.23,242499.94
2016-09-22,529.5,530.5,526.0,529.4,3629514,1918861.7,243200.5
2016-09-23,528.5,529.4,520.0,521.28,5205244,2729960.19,239467.97
2016-09-26,521.38,522.0,515.5,517.95,6371798,3300515.07,237940.5
2016-09-27,517.53,524.95,516.68,519.88,6525597,3401748.99,238824.81
2016-09-28,520.0,521.15,516.63,519.48,5434656,2820298.24,238641.06
2016-09-29,522.48,522.48,512.0,514.6,8902638,4591119.87,236401.55
2016-09-30,515.55,521.95,515.55,518.03,6502291,3379990.02,237974.95
2016-10-03,517.75,520.0,513.05,519.05,3656160,1891074.18,238445.83
2016-10-04,520.0,525.7,519.15,524.6,5066586,2646274.82,240995.44
2016-10-05,524.6,524.93,518.5,520.75,2307574,1201412.61,239226.8
2016-10-06,522.5,522.5,512.98,513.7,3721882,1915811.58,235988.09
2016-10-07,514.98,516.9,505.05,506.28,6288496,3197411.07,232577.13
2016-10-10,508.5,515.88,505.0,514.98,5413117,2770559.23,236573.81
2016-10-13,510.7,529.0,510.7,526.18,9778597,5126616.06,241718.97
2016-10-14,526.45,541.35,498.13,513.58,33461365,17332867.07,235930.67
2016-10-17,517.48,520.9,508.68,511.2,8014858,4121892.35,234839.63
2016-10-18,515.0,520.25,513.65,519.53,6388073,3300781.57,238664.05
2016-10-19,521.0,522.85,518.0,520.9,3509836,1828720.13,239295.7
2016-10-20,522.38,525.35,516.9,518.33,3535456,1837490.18,238112.77
2016-10-21,517.5,520.5,511.25,519.15,3863620,2001515.39,238491.77
2016-10-24,518.75,521.35,512.75,513.55,2902974,1495478.02,235919.19
2016-10-25,518.25,519.45,507.6,508.6,5636014,2881233.41,233645.2
2016-10-26,508.5,509.93,504.65,507.1,2775216,1406142.59,232956.13
2016-10-27,508.95,508.98,500.55,501.75,7227790,3639452.93,230498.41
2016-10-28,502.6,505.0,496.58,498.75,5840706,2916078.85,229120.23
2016-10-30,500.5,502.98,499.9,501.05,638072,319718.27,230176.81
2016-11-01,503.4,503.4,493.2,494.73,6332734,3142237.44,227271.19
2016-11-02,492.4,493.75,490.0,490.53,5377139,2641723.9,225341.77
2016-11-03,490.53,491.0,482.55,483.43,5225054,2534834.18,222080.09
2016-11-04,483.5,489.6,480.5,485.5,6005548,2914529.79,223033.33
2016-11-07,492.5,493.0,487.5,488.98,4537625,2224535.55,224629.7
2016-11-08,493.45,493.88,485.3,491.3,5261108,2576778.5,225697.78
2016-11-09,465.0,487.3,450.5,479.15,12764158,6068657.15,220116.2
2016-11-10,481.25,481.25,467.5,469.7,7287330,3440236.29,215774.98
2016-11-11,470.0,472.5,459.35,460.78,7096705,3290317.57,211674.94
2016-11-15,462.0,469.98,454.28,461.78,9235750,4270173.18,212134.31
2016-11-16,465.0,478.43,464.28,470.45,12222616,5782269.44,216119.52
2016-11-17,467.13,474.5,463.2,464.9,5706730,2676845.31,213569.91
2016-11-18,465.0,466.63,458.75,460.0,6040228,2796602.62,211318.91
2016-11-21,463.45,463.45,453.48,455.55,7940568,3647743.49,209274.63
2016-11-22,458.45,464.33,455.83,457.1,5483126,2517129.73,209986.69
2016-11-23,461.05,461.45,456.23,460.13,8251696,3790922.75,211376.33
2016-11-24,464.1,469.95,461.65,465.15,16780644,7817314.3,213684.77
2016-11-25,465.23,492.5,465.23,488.75,12631380,6137814.53,224526.34
2016-11-28,489.65,491.73,485.3,489.88,7365637,3602267.9,225043.16
2016-11-29,489.4,492.35,483.55,486.3,6125506,2991717.89,223400.84
2016-11-30,486.5,488.5,480.53,487.78,8500831,4137474.05,224078.44
2016-12-01,488.0,491.78,483.5,487.8,4611590,2247777.79,224089.92
2016-12-02,482.4,484.8,480.55,482.25,4453228,2150941.18,221540.31
2016-12-05,482.95,484.3,479.0,480.83,3659538,1759944.19,220885.69
2016-12-06,480.9,489.75,480.83,483.25,3562110,1729462.91,221999.7
2016-12-07,484.0,486.5,480.1,483.2,3385980,1637934.34,221976.73
2016-12-08,485.03,493.05,485.03,492.33,5941602,2920977.66,226168.66
2016-12-09,492.5,504.08,490.75,494.68,8648296,4304150.02,227248.22
2016-12-12,491.4,491.4,482.6,488.68,5344965,2599982.59,224491.89
2016-12-13,490.25,496.43,485.55,495.1,4854282,2388175.62,227443.45
2016-12-14,495.5,502.48,492.05,499.88,5382560,2682939.39,229637.05
2016-12-15,498.7,509.48,494.5,496.18,7966336,4014289.66,227937.3
2016-12-16,501.9,504.85,498.88,502.58,6436678,3232002.3,230877.39
2016-12-19,503.05,504.13,497.05,502.33,4124093,2063821.18,230762.55
2016-12-20,501.0,509.5,500.65,506.08,7636422,3866136.58,232485.25
2016-12-21,508.0,511.0,499.13,500.78,7343902,3715406.34,230050.48
2016-12-22,501.25,503.5,484.75,492.35,7060054,3487409.66,226180.14
2016-12-23,492.45,503.3,486.8,494.23,7305962,3616211.97,227041.5
2016-12-26,494.0,497.0,487.55,491.38,3213795,1580049.92,225732.23
2016-12-27,491.38,500.95,490.0,499.48,4912767,2439426.05,229453.3
2016-12-28,501.48,504.9,497.5,499.25,5476816,2747039.74,229349.92
2016-12-29,501.88,504.0,494.08,496.18,6240061,3113451.78,227937.3
2016-12-30,499.0,506.0,496.38,505.3,7267768,3659012.1,232129.23
2017-01-02,505.55,506.48,499.68,500.55,2335222,1172694.4,229947.13
2017-01-03,502.05,502.45,491.0,496.93,6778414,3354225.15,228281.84
2017-01-04,497.53,502.1,496.13,498.88,7073515,3533038.08,229177.66
2017-01-05,500.8,504.75,494.38,498.08,8206992,4104325.12,228810.14
2017-01-06,497.45,499.43,484.03,486.13,14393300,7007392.77,223320.44
2017-01-09,486.13,488.48,482.5,485.18,10545583,5109833.73,222884.03
2017-01-10,488.5,490.5,483.98,485.28,11939731,5813159.94,222929.95
2017-01-11,487.1,489.23,481.98,484.55,12241574,5923561.98,222596.91
2017-01-12,488.78,502.2,488.78,500.03,11855621,5882574.34,229705.95
2017-01-13,515.0,520.0,481.35,487.9,31276246,15527152.64,224135.86
2017-01-16,482.5,482.73,476.23,477.83,12351242,5923132.42,219507.52
2017-01-17,478.13,482.0,476.2,477.7,5560094,2663386.37,219450.09
2017-01-18,479.05,480.5,474.9,475.4,5952962,2844323.84,218393.5
2017-01-19,475.5,479.8,474.05,479.05,8876480,4234068.48,220070.27
2017-01-20,475.0,476.58,473.0,474.35,9124742,4329702.91,217911.14
2017-01-23,472.5,479.0,470.0,476.35,7948580,3789278.98,218829.92
2017-01-24,475.0,475.0,470.05,472.78,6825938,3221953.28,217187.59
2017-01-25,473.05,473.4,467.4,468.3,9978090,4688355.33,215131.84
2017-01-27,466.93,473.78,450.58,471.08,10635025,4994263.55,216406.64
2017-01-30,468.75,475.75,464.43,474.68,11369088,5363833.86,218060.44
2017-01-31,470.75,470.75,452.18,464.3,24068534,11132572.67,213294.28
2017-02-01,460.55,461.6,452.58,458.38,11531656,5268375.55,210572.41
2017-02-02,458.5,472.5,455.05,467.95,11828268,5510613.5,214971.05
2017-02-03,466.9,470.45,460.53,468.05,8423958,3916979.97,215016.98
2017-02-06,468.63,471.88,465.28,467.63,6727862,3148362.5,214821.75
2017-02-07,466.5,474.9,464.28,471.13,9267904,4343703.55,216429.61
2017-02-08,468.0,472.05,466.23,468.25,6319962,2959255.55,215108.88
2017-02-09,468.5,475.0,468.28,473.0,11907266,5623726.08,217290.97
2017-02-10,473.13,486.0,471.65,484.15,12252452,5878867.97,222413.16
2017-02-13,486.43,493.05,481.43,492.18,13724129,6714084.35,226099.75
2017-02-14,490.0,494.5,486.18,493.85,9338818,4589393.41,226869.22
2017-02-15,494.6,499.4,484.4,490.9,7259486,3573754.88,225514.03
2017-02-16,495.5,506.95,495.03,506.05,12815858,6437217.79,232473.77
2017-02-17,506.88,506.88,496.35,500.05,4851208,2425826.82,229717.44
2017-02-20,498.25,515.5,496.75,505.13,4650616,2331129.34,232048.83
2017-02-21,511.05,512.25,500.03,506.8,7613996,3862010.62,232818.31
2017-02-22,507.5,507.5,493.2,495.08,6607771,3285353.73,227431.98
2017-02-23,499.45,510.0,496.68,504.43,9542562,4816916.48,231727.27
2017-02-27,503.65,511.5,503.48,506.2,5328696,2710714.88,232542.69
2017-02-28,505.93,511.35,504.63,506.2,5940132,3014022.66,232542.69
2017-03-01,506.0,513.5,505.05,512.58,4282406,2193095.94,235471.28
2017-03-02,512.2,514.0,508.25,511.65,2948498,1509698.94,235046.34
2017-03-03,505.13,517.15,500.2,515.6,5401612,2757727.74,236860.94
2017-03-06,510.03,517.98,509.85,516.95,5286386,2723533.06,237481.11
2017-03-07,511.0,512.9,507.35,509.9,4644496,2369267.97,234242.42
2017-03-08,508.45,508.45,502.23,503.9,6179176,3117465.86,231486.08
2017-03-09,503.9,506.5,499.5,505.78,3480596,1754027.65,232347.44
2017-03-10,507.5,513.83,506.7,510.93,4550280,2324657.66,234713.3
2017-03-14,511.4,520.95,511.4,517.4,7878396,4073612.29,237687.83
2017-03-15,517.45,517.45,503.75,505.98,6373915,3230988.54,232439.31
2017-03-16,506.65,515.85,506.65,514.43,6702891,3434894.85,236321.16
2017-03-17,517.7,521.45,509.63,520.15,9507846,4915686.91,238951.16
2017-03-20,513.28,513.28,507.55,510.75,4427388,2258652.42,234632.91
2017-03-21,510.45,517.48,509.4,516.43,4869537,2505412.1,237239.94
2017-03-22,511.23,519.98,510.2,513.85,3990852,2052872.45,236057.0
2017-03-23,514.13,521.5,513.3,520.23,4501619,2337555.46,238985.61
2017-03-24,519.0,522.0,513.85,515.7,4883896,2523166.72,236906.88
2017-03-27,513.6,520.93,512.25,514.43,7684749,3968617.47,236321.16
2017-03-28,515.75,519.5,515.03,517.58,4796750,2482850.3,237768.23
2017-03-29,517.15,520.75,512.93,515.93,6981118,3603938.82,237010.23
2017-03-30,517.0,517.95,510.13,512.75,12157180,6237092.35,235551.69
2017-03-31,511.63,514.65,504.0,511.13,14153716,7214831.62,234805.17
2017-04-03,516.08,516.23,503.05,504.4,4315600,2181287.17,231715.78
2017-04-05,502.5,502.7,495.5,497.98,7398264,3691275.01,228764.2
2017-04-06,499.08,502.9,496.0,499.8,5379008,2690729.22,229602.59
2017-04-07,500.45,500.45,489.5,490.78,6404443,3156004.86,225456.59
2017-04-10,492.45,494.75,475.05,476.7,9528472,4597514.24,218990.7
2017-04-11,478.03,485.85,478.03,483.58,8655377,4181468.93,222149.0
2017-04-12,485.0,488.45,480.18,484.43,6696683,3245103.36,222539.48
2017-04-13,485.0,495.0,463.33,465.7,30973188,14603160.58,213937.44
2017-04-17,465.0,466.05,461.75,462.45,7213434,3340781.57,212444.41
2017-04-18,462.38,467.0,459.55,461.33,4647468,2150985.47,211927.59
2017-04-19,461.5,465.0,456.33,459.6,10071702,4618541.57,211135.16
2017-04-20,460.75,464.85,459.28,463.65,4549000,2102780.03,212995.69
2017-04-21,467.4,467.4,460.55,461.85,3577466,1655346.18,212168.78
2017-04-24,458.75,464.25,456.5,463.28,5556606,2555623.42,212823.41
2017-04-25,462.95,466.5,460.28,464.68,4737009,2200992.0,213466.55
2017-04-26,464.98,467.78,455.1,457.13,9084396,4165168.38,209998.17
2017-04-27,458.0,464.5,458.0,462.63,7797124,3601521.66,212524.81
2017-04-28,463.43,463.7,457.8,459.48,5029647,2313115.9,211077.73
2017-05-02,462.0,463.2,457.55,461.3,3231126,1488984.32,211916.11
2017-05-03,463.25,469.55,458.83,467.15,4659448,2171737.6,214603.55
2017-05-04,468.5,469.83,464.45,468.83,5279750,2470785.79,215373.02
2017-05-05,468.0,468.68,460.0,465.75,4432788,2054687.49,213960.41
2017-05-08,469.0,474.28,466.0,472.75,4707098,2213917.18,217176.13
2017-05-09,475.3,475.98,471.05,473.33,5649312,2675013.89,217440.27
2017-05-10,473.58,475.0,468.58,471.83,3364266,1586652.67,216751.19
2017-05-11,473.43,474.93,468.78,472.05,3229482,1526662.14,216854.55
2017-05-12,476.5,483.0,475.73,482.13,10979882,5269035.01,221482.89
2017-05-15,481.75,481.75,474.55,475.78,7297087,3471579.65,218565.77
2017-05-16,476.55,480.08,473.48,477.5,6130168,2920775.17,219358.22
2017-05-17,475.8,479.23,471.93,476.4,2915508,1384109.57,218852.89
2017-05-18,471.5,486.95,471.43,480.88,8057764,3878281.73,220908.66
2017-05-19,480.75,481.35,473.93,478.98,4257352,2031155.33,220035.81
2017-05-22,479.2,483.45,478.28,480.73,5502995,2647754.75,220839.73
2017-05-23,482.33,483.5,477.05,478.65,4039982,1939514.62,219886.52
2017-05-24,480.0,482.75,474.8,477.4,5636286,2700826.88,219312.28
2017-05-25,480.5,493.3,480.5,491.65,10438514,5105249.79,225858.56
2017-05-26,493.5,500.0,490.3,497.85,4988004,2479193.86,228706.78
2017-05-29,495.45,498.35,487.85,492.58,6308370,3100929.02,226283.5
2017-05-30,491.0,500.0,489.33,498.1,3716910,1850003.58,228821.63
2017-05-31,496.78,496.78,487.43,488.53,7763820,3805051.14,224422.98
2017-06-01,484.65,489.85,479.28,485.7,5508606,2670262.53,223125.2
2017-06-02,486.7,487.73,482.1,484.73,3917926,1897792.64,222677.3
2017-06-05,485.0,486.0,478.53,479.38,5462641,2626761.47,220219.56
2017-06-06,482.5,493.75,482.2,489.68,7008615,3434525.95,224951.28
2017-06-07,492.5,494.45,472.5,480.65,12455046,6001805.31,220805.3
2017-06-08,481.48,481.48,474.08,478.23,6195287,2951501.57,219691.27
2017-06-09,469.28,475.48,461.5,474.3,14757662,6918028.29,217888.17
2017-06-12,471.68,482.6,470.05,481.93,8591587,4097996.8,221391.02
2017-06-13,476.75,481.48,475.8,478.9,4937794,2365833.73,220001.36
2017-06-14,480.0,480.95,475.6,479.3,7438110,3559194.88,220185.13
2017-06-15,479.83,483.98,474.8,476.05,5528062,2642752.51,218692.09
2017-06-16,474.55,476.93,468.0,470.13,10948334,5159268.86,215970.22
2017-06-19,469.98,470.13,464.0,464.93,6855786,3194759.68,213581.41
2017-06-20,467.5,473.45,467.03,471.78,5184341,2444471.81,216728.2
2017-06-21,472.5,474.5,468.03,471.68,3735824,1757791.62,216682.27
2017-06-22,473.85,484.35,467.55,470.08,9465142,4513895.94,215947.25
2017-06-23,472.5,474.58,469.0,471.63,6402950,3021488.9,216659.31
2017-06-27,472.5,474.0,461.88,463.53,6904586,3207420.16,212938.27
2017-06-28,466.4,466.5,460.5,462.35,5905224,2733310.21,212398.47
2017-06-29,465.1,473.98,463.3,465.1,15914040,7440838.14,213661.8
2017-06-30,465.4,469.0,464.5,467.78,4216655,1970090.11,214890.66
2017-07-03,470.55,477.5,467.3,475.95,5088924,2406192.38,218646.16
2017-07-04,476.93,485.0,474.7,481.08,5167672,2485762.3,221000.53
2017-07-05,479.5,479.5,472.7,475.45,4226228,2008422.02,218416.47
2017-07-06,472.5,478.5,472.1,473.5,3829720,1819345.41,217520.66
2017-07-07,471.93,472.73,466.53,467.7,5776886,2711621.63,214856.2
2017-07-10,472.5,514.45,468.65,478.53,1695074,808125.18,219829.09
2017-07-11,478.33,494.75,478.33,487.68,11539590,5648578.05,224032.5
2017-07-12,487.48,490.75,484.38,486.18,6275911,3057672.45,223343.41
2017-07-13,488.63,491.73,482.05,488.53,5170339,2525724.93,224422.98
2017-07-14,499.73,503.43,483.03,486.03,22477948,11076697.09,223274.52
2017-07-17,487.5,496.0,487.0,492.03,7698172,3789602.3,226030.84
2017-07-18,493.03,502.4,490.55,492.8,8260180,4112296.19,226386.88
2017-07-19,490.73,494.33,484.55,489.93,5890218,2874801.66,225066.13
2017-07-20,489.65,489.93,483.48,484.73,6809670,3305085.7,222677.3
2017-07-21,486.5,491.28,485.7,490.05,5980754,2925921.79,225123.55
2017-07-24,491.75,497.0,491.3,495.28,6129114,3032646.91,227523.84
2017-07-25,495.0,499.5,493.1,496.93,7145542,3547155.46,228281.84
2017-07-26,499.05,499.5,495.2,497.03,6869955,3413852.93,228327.78
2017-07-27,498.0,502.0,483.4,485.53,12676721,6222055.42,223044.81
2017-07-28,488.0,501.5,481.15,498.68,11098317,5478201.86,229085.78
2017-07-31,495.95,510.85,493.38,505.6,19158248,9653593.09,232267.05
2017-08-01,505.5,508.5,499.18,502.78,7689321,3865373.95,230969.27
2017-08-02,503.0,506.38,493.6,496.68,4257541,2126780.54,228167.0
2017-08-03,495.5,499.38,490.13,492.0,4640348,2292869.63,226019.34
2017-08-04,494.0,494.5,488.03,491.88,5348963,2625108.74,225961.94
2017-08-07,491.75,491.88,482.85,484.13,6073681,2952834.56,222401.67
2017-08-08,484.25,485.13,477.53,481.93,6004586,2892578.56,221391.02
2017-08-09,483.83,486.95,482.28,484.68,3922370,1901504.13,222654.33
2017-08-10,484.95,493.75,484.68,490.63,9140591,4488072.7,225387.7
2017-08-11,488.0,498.5,484.8,493.85,6544156,3228922.37,226869.22
2017-08-14,494.0,494.6,488.58,490.73,3816431,1873162.88,225433.63
2017-08-16,491.0,493.05,484.5,487.6,6178080,3014254.08,224000.22
2017-08-17,502.5,514.63,499.03,510.43,25784008,13054759.94,234485.88
2017-08-18,508.95,508.95,442.1,461.63,164403177,76625027.07,212067.48
2017-08-21,462.0,462.0,435.0,436.7,90407176,40171479.04,200617.09
2017-08-22,447.6,448.53,430.0,437.7,49242598,21575553.02,201076.48
2017-08-23,440.0,451.85,436.95,446.4,61284190,27282913.28,205073.33
2017-08-24,455.0,459.13,451.18,456.08,42380059,19298433.02,209517.95
2017-08-28,471.98,476.98,469.0,470.5,40712108,19232849.92,216144.7
2017-08-29,470.73,471.0,462.78,463.73,13369248,6240109.57,213032.31
2017-08-30,468.6,469.5,462.05,463.33,16149490,7514125.82,212848.56
2017-08-31,464.4,464.48,456.45,457.48,15022288,6886139.39,210161.11
2017-09-01,457.98,462.95,455.0,459.98,8433831,3877809.92,211309.59
2017-09-04,460.5,460.55,446.75,450.1,10177108,4600718.34,206773.08
2017-09-05,451.0,452.5,448.63,450.95,9783392,4407506.43,207163.56
2017-09-06,450.0,450.15,445.0,447.8,7735910,3459475.46,205716.48
2017-09-07,450.0,450.25,446.18,447.88,6241122,2796180.99,205750.94
2017-09-08,449.5,449.5,441.05,442.15,8604542,3820696.32,203120.91
2017-09-11,445.2,445.9,436.83,439.35,13787642,6072846.85,201834.59
2017-09-12,441.28,443.88,439.4,442.03,17241159,7603270.14,203063.48
2017-09-13,442.75,443.8,440.5,441.88,11478098,5071927.3,202994.56
2017-09-14,442.25,448.3,440.8,446.2,13698006,6105328.13,204981.45
2017-09-15,446.15,456.63,446.1,454.13,13459312,6089408.51,208622.14
2017-09-18,455.0,458.88,453.15,454.55,8475860,3868513.28,208817.39
2017-09-19,454.0,458.0,451.75,456.13,6033264,2748642.05,209540.94
2017-09-20,458.5,458.5,453.73,456.35,5767830,2627153.15,209644.63
2017-09-21,457.5,457.63,454.08,454.78,8204062,3736952.06,208921.06
2017-09-22,454.08,455.13,444.0,449.15,17604088,7898273.28,206336.98
2017-09-25,450.5,450.98,444.55,447.68,9088599,4064084.99,205659.38
2017-09-26,448.5,454.2,447.15,452.95,7366478,3315416.32,208082.69
2017-09-27,453.05,453.95,447.55,449.9,6000138,2701542.14,206683.02
2017-09-28,448.05,451.95,447.15,448.0,17537266,7871666.18,205810.17
2017-09-29,449.0,451.2,447.5,449.95,5705832,2565650.94,206705.98
2017-10-03,455.05,456.0,450.8,451.78,4947467,2240392.45,207544.39
2017-10-04,451.5,452.7,448.58,449.8,4991492,2248997.12,206637.08
2017-10-05,450.0,452.48,449.5,451.53,8611205,3887063.81,207429.55
2017-10-06,452.0,461.0,451.98,460.08,8574215,3929315.07,211357.84
2017-10-09,460.0,464.5,457.0,461.95,3504832,1618746.24,212219.2
2017-10-10,469.98,469.98,464.78,467.73,7143144,3341105.92,214872.23
2017-10-11,467.73,469.0,464.0,465.35,5982504,2788647.68,213781.16
2017-10-12,465.0,467.18,459.78,463.65,10280972,4753015.81,213000.19
2017-10-13,466.4,466.75,463.78,465.05,7180728,3337968.38,213643.34
2017-10-16,467.98,471.0,466.5,469.5,5758750,2700304.38,215687.67
2017-10-17,468.4,468.4,464.75,465.25,5625102,2621611.52,213735.22
2017-10-18,464.45,465.0,461.48,462.18,7231774,3350868.74,212322.56
2017-10-19,465.0,466.0,462.6,463.48,1091422,506094.11,212919.8
2017-10-23,465.0,471.0,464.05,469.75,9154096,4284920.32,215802.52
2017-10-24,473.0,473.33,460.8,463.25,14529328,6782341.63,212816.44
2017-10-25,459.5,472.35,457.63,467.65,13984134,6530973.18,214837.78
2017-10-26,471.0,475.9,470.05,473.68,33658903,15928597.5,217605.66
2017-10-27,477.5,478.85,472.0,473.18,8524866,4044495.1,217375.95
2017-10-30,477.33,477.33,470.53,472.05,12968326,6140238.34,216859.13
2017-10-31,462.5,465.0,460.0,460.93,9954880,4602897.41,211748.31
2017-11-01,462.5,464.7,461.65,463.53,5633073,2607904.0,212942.77
2017-11-02,461.53,463.0,460.0,461.45,4686138,2162955.78,211989.52
2017-11-03,458.5,464.95,458.48,463.33,3699046,1713353.98,212850.88
2017-11-06,461.58,467.5,461.33,464.35,5066534,2349782.27,213321.77
2017-11-07,463.13,480.0,462.93,477.75,13442820,6393285.63,219477.7
2017-11-08,480.13,480.93,473.75,476.15,5369994,2564719.1,218742.67
2017-11-09,476.5,481.5,474.13,477.25,4723232,2255155.2,219248.02
2017-11-10,479.4,482.18,475.0,481.03,6589360,3161144.58,220982.23
2017-11-13,481.03,484.7,474.68,475.98,5021163,2405762.3,218662.27
2017-11-14,475.98,477.43,471.63,474.55,5733710,2719052.8,218007.63
2017-11-15,472.58,476.75,472.25,475.9,7023516,3338522.37,218627.81
2017-11-16,475.9,497.95,474.25,494.2,15687502,7675734.02,227034.81
2017-11-17,492.75,492.75,482.58,485.48,8057587,3924263.42,223026.56
2017-11-20,484.5,485.5,478.63,480.28,5661131,2721971.46,220637.69
2017-11-21,480.65,485.75,480.03,483.13,5364600,2593469.18,221946.97
2017-11-22,483.3,485.53,481.65,483.15,6084920,2940669.44,221958.45
2017-11-23,485.75,497.23,484.5,495.63,11894498,5856291.84,227689.45
2017-11-24,495.45,509.65,495.1,504.78,18619728,9403913.22,231892.95
2017-11-27,503.35,503.35,496.65,499.38,6017670,3002607.62,229412.2
2017-11-28,497.2,499.95,490.65,492.35,4616868,2282406.4,226184.94
2017-11-29,493.83,495.98,490.15,491.35,3838070,1889032.58,225725.53
2017-11-30,494.73,494.73,484.18,488.05,17266944,8445010.43,224209.52
2017-12-01,489.7,491.6,478.53,479.4,4085000,1973590.66,220235.7
2017-12-04,490.0,498.4,484.28,492.68,17811426,8778678.27,226334.23
2017-12-05,492.68,501.5,489.5,492.18,9976637,4943095.3,226104.53
2017-12-06,492.5,497.05,492.0,495.15,7490094,3705251.07,227471.23
2017-12-07,494.5,501.45,492.8,499.9,7549544,3759492.1,229653.39
2017-12-08,500.5,503.5,497.5,500.93,5983184,2998343.94,230124.27
2017-12-11,497.48,503.45,496.98,502.65,5139098,2571485.7,230916.73
2017-12-12,501.0,507.0,501.0,505.25,9320434,4704066.56,232111.17
2017-12-13,505.45,509.5,498.83,501.88,5362345,2709481.98,230560.7
2017-12-14,502.63,507.5,499.65,506.55,6023572,3042976.51,232708.39
2017-12-15,506.5,513.2,505.93,511.45,10384134,5291809.28,234959.44
